divsRank,year,points,divsSpeed,isRelay,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,clipped_divsRank
14,2017,5,0.8167265599477295,False,Butterfly,1.4853910200745775,-0.446156959048824,3.516550245522511,-2.6807301309845806,-1.9709890268362644,14
1,2016,20,1.5571473061351604,False,Butterfly,0.7790902589773715,0.2942637871386069,-1.6004420599130196,1.768081354870835,1.1824401223156873,1
2,2016,18,1.5188335358444713,False,Butterfly,0.7987434234050161,0.25595001684791785,-1.458059244131406,1.5378734059264987,1.0192629549136458,2
3,2016,16,1.4819205690574984,False,Butterfly,0.8186392194922615,0.21903705006094487,-1.3139186158092775,1.3160821724089626,0.8620517664818023,3
4,2016,14,1.45602795573675,False,Butterfly,0.8331971190682945,0.19314443674019643,-1.2084498633784528,1.1605066349415143,0.7517759239776551,4
5,2016,12,1.3679890560875514,False,Butterfly,0.8868187158400164,0.1051055370909979,-0.8199732919249144,0.6315256873138269,0.3768209624337115,5
6,2016,11,1.3178703215603584,False,Butterfly,0.920544516524493,0.05498680256380495,-0.5756373487935035,0.3303877154657611,0.16336681600349962,6
7,2016,10,1.1800802454566912,False,Butterfly,1.0280303417275374,-0.08280327353986228,0.20307360665408836,-0.4975227345903081,-0.4234768734616486,7
8,2016,9,1.0076582023377672,False,Butterfly,1.2039382949379374,-0.25522531665878634,1.4774876985265581,-1.5335190512682708,-1.157817043597713,8
9,2016,0,0.9475080538184574,False,Butterfly,1.2803672677121114,-0.3153754651780961,2.0311986487883917,-1.894930685108248,-1.4139946731999433,9
10,2016,8,0.9150805270863835,False,Butterfly,1.3257393880574144,-0.34780299191016995,2.359909593864462,-2.089771191842259,-1.5521025106131592,10
11,2016,7,0.8755034144633164,False,Butterfly,1.3856694079787506,-0.3873801045332371,2.794089291371358,-2.3275699219847064,-1.7206602140911986,11
1,2018,20,1.6784155756965424,False,Butterfly,0.7227997139500435,0.41553205669998894,-2.00825456931221,2.496720676867787,1.6989179466759392,1
2,2018,18,1.6129032258064515,False,Butterfly,0.7521581447617102,0.350019706809898,-1.7955592519100465,2.103090303654775,1.419902866619608,2
3,2018,16,1.589825119236884,False,Butterfly,0.763076569443735,0.3269416002403305,-1.7164576875869275,1.9644257050368192,1.3216139216671026,3
4,2018,11,1.4705882352941178,False,Butterfly,0.8249476426418757,0.20770471629756426,-1.268215489755921,1.2479919455107111,0.8137877060791551,4
5,2018,14,1.4684287812041117,False,Butterfly,0.8261608009398784,0.2055452622075582,-1.2594264270533524,1.2350168847655,0.8045906576323836,5
6,2018,9,1.4671361502347418,False,Butterfly,0.8268886959186801,0.20425263123818826,-1.254152989431811,1.2272501230518167,0.7990853821536819,6
7,2018,12,1.4092446448703497,False,Butterfly,0.8608571282627573,0.14636112587379624,-1.0080592337598862,0.8794095265737548,0.5525272441701362,7
8,2018,8,1.3164823591363877,False,Butterfly,0.9215150431628952,0.05359884013983418,-0.5686060986314482,0.32204815555270894,0.15745552679636407,8
9,2018,10,1.3034410844629822,False,Butterfly,0.9307350462277162,0.04055756546642875,-0.5018092220919257,0.2436897723550633,0.10191313970230574,9
10,2018,7,1.2272950417280313,False,Butterfly,0.9884813812126476,-0.03558847726852221,-0.08344983744965195,-0.2138330499942894,-0.2223905106065148,10
11,2018,6,1.1627906976744187,False,Butterfly,1.0433161362823722,-0.10009282132213482,0.31381579670645504,-0.6014068290799417,-0.49711252485717566,11
12,2018,5,1.1086474501108647,False,Butterfly,1.0942687847984882,-0.15423606888568875,0.6829564302143442,-0.9267260518091183,-0.727706948333042,12
13,2018,4,0.8965393580778196,False,Butterfly,1.3531567655922767,-0.3663441609187339,2.5585424109425157,-2.2011756413680494,-1.6310687782549327,13
1,2017,20,1.5586034912718205,False,Butterfly,0.7383856908444274,0.36698378077519345,-1.8953376248120153,2.2050187916020896,1.1886419699545479,1
2,2017,14,1.444669170759896,False,Butterfly,0.7966187269365845,0.2530494602632689,-1.4734521986334814,1.520445437415885,0.7033992086716617,2
3,2017,18,1.3966480446927376,False,Butterfly,0.8240089692091802,0.20502833419611055,-1.275015970509981,1.231910927393924,0.4988787120553442,3
4,2017,16,1.3846579894765993,False,Butterfly,0.831144242406243,0.19303827897997228,-1.2233224993181449,1.1598687869808384,0.44781343624668846,4
5,2017,12,1.3568521031207599,False,Butterfly,0.8481768300379411,0.1652323926241328,-1.0999251809892456,0.9927973654529836,0.3293890228249793,5
6,2017,9,1.2071463061323031,False,Butterfly,0.9533645671688337,0.015526595635676044,-0.33786336374185405,0.09329141215438397,-0.30820335482149946,6
7,2017,10,1.1399908800729595,False,Butterfly,1.0095260723328112,-0.051628830423667615,0.06901428047775911,-0.3102113696473205,-0.5942162456672744,7
8,2017,11,1.1118523460084502,False,Butterfly,1.0350749537803585,-0.0797673644881769,0.2541102579711087,-0.4792815019820968,-0.714057395432906,8
9,2017,7,0.9671179883945841,False,Butterfly,1.1899794331875593,-0.224501722102043,1.3763588422325854,-1.348916605895671,-1.3304765659295308,9
10,2017,8,0.9529254812273681,False,Butterfly,1.2077025311286504,-0.23869422926925898,1.5047587545477903,-1.4341921593208211,-1.3909220167507015,10
11,2017,0,0.9441087613293051,False,Butterfly,1.2189808661820722,-0.24751094916732197,1.5864677896574673,-1.4871673426230776,-1.428472155195123,11
12,2017,0,0.7272727272727273,False,Butterfly,1.5824194590260094,-0.4643469832238998,4.219499757783574,-2.7900247298930494,-2.351970144549713,12
1,2016,20,1.5356265356265355,False,Butterfly,0.7494338557947181,0.34400682512990843,-1.8152961210311074,2.0669619574154656,1.0907838236725802,1
2,2016,18,1.4645577035735207,False,Butterfly,0.7858007320894249,0.2729379930768936,-1.55182617108562,1.6399455104131206,0.7881038572532845,2
3,2016,16,1.4388489208633093,False,Butterfly,0.7998411083804193,0.24722921036668222,-1.4501067600307165,1.4854745175384871,0.6786109436564632,3
4,2016,14,1.4297969688304262,False,Butterfly,0.8049048506493025,0.2381772583337991,-1.413421070797801,1.4310859440406984,0.6400589587962321,4
5,2016,12,1.255020080321285,False,Butterfly,0.9169976908741269,0.06340036982465791,-0.6013333136873414,0.3809405597233484,-0.1043104253151213,5
6,2016,11,1.2348728081007656,False,Butterfly,0.9319587475776455,0.043253097604138535,-0.49294377731736216,0.2598858532948322,-0.19011703706017138,6
7,2016,10,1.1410314924691922,False,Butterfly,1.008605391920287,-0.05058821802743485,0.06234415516268413,-0.30395885929489996,-0.5897843095280638,7
8,2016,9,1.1116051578479325,False,Butterfly,1.0353051238834894,-0.08001455264869461,0.2557777892998762,-0.4807667298519819,-0.7151101621938533,8
9,2016,8,1.0869565217391304,False,Butterfly,1.0587824744028573,-0.1046631887574967,0.4258659848343067,-0.6288678412756622,-0.8200879440733736,9
10,2016,7,1.0283833813245578,False,Butterfly,1.119087041423194,-0.16323632917206932,0.8627591929717604,-0.9808040359065578,-1.0695491447376873,10
1,2018,18,1.3553808620222283,False,Butterfly,0.8490975104504653,0.16376115152560122,-1.0932550556741698,0.9839574263625236,0.3231230523083112,1
2,2018,20,1.3386880856760375,False,Butterfly,0.859685335194494,0.1470683751794104,-1.0165486145507996,0.8836590277531601,0.2520290320753515,2
3,2018,16,1.3171759747102212,False,Butterfly,0.8737257114854883,0.12555626421359412,-0.9148292034958968,0.754403699829794,0.16040961415830662,3
4,2018,12,1.167406023815083,False,Butterfly,0.9858185517103125,-0.02421368668154411,-0.10274144638543808,-0.14548772164804907,-0.4774559930004501,4
5,2018,14,1.1128421989761852,False,Butterfly,1.0341542733678344,-0.07877751152044188,0.2474401326560337,-0.47333397920556336,-0.7098416421360096,5
6,2018,11,1.0032102728731942,False,Butterfly,1.1471677940051828,-0.18840943762343287,1.0661980150815673,-1.1320564347483926,-1.1767606381676652,6
7,2018,10,0.9584052137243626,False,Butterfly,1.200797428034719,-0.23321449677226447,1.454732814684724,-1.401267235218447,-1.367584004850636,7
8,2018,9,0.897021887334051,False,Butterfly,1.2829681548525058,-0.2945978231625761,2.050041499055224,-1.7700884073579184,-1.6290137010170869,8
9,2018,8,0.8715356458079135,False,Butterfly,1.3204858816628677,-0.32008406468871353,2.3218491056445547,-1.9232222635020078,-1.7375588185663782,9
1,2017,20,1.8248175182481752,False,Butterfly,0.7266199524698347,0.4408343627610196,-1.9805777888421834,2.64874935840131,2.3224393100521095,1
2,2017,18,1.7135023989033584,False,Butterfly,0.7738237304040064,0.32951924341620287,-1.6385968909292026,1.979913451195076,1.8483516458547384,2
3,2017,16,1.42571998859424,False,Butterfly,0.9300205012086534,0.041736833107084426,-0.5069859422171475,0.250775391513712,0.6226952255627883,3
4,2017,14,1.349892008639309,False,Butterfly,0.9822628846526524,-0.03409114684784664,-0.12850146531345566,-0.20483635344314233,0.29974619483606296,4
5,2017,12,1.3034410844629822,False,Butterfly,1.0172679334577686,-0.08054207102417332,0.1251023466220133,-0.4839363193319009,0.10191313970230574,5
6,2017,11,1.2236906510034264,False,Butterfly,1.083565374376549,-0.16029250448372911,0.6054125964997946,-0.9631160913787078,-0.23774149966838065,6
7,2017,10,1.1893434823977165,False,Butterfly,1.1148577664902135,-0.19463967308943908,0.8321190344421086,-1.1694907492830313,-0.3840250326863284,7
8,2017,9,1.160092807424594,False,Butterfly,1.1429678814397766,-0.22389034806256158,1.035770580390289,-1.3452431704024006,-0.508602756321944,8
9,2017,8,0.7505253677574302,False,Butterfly,1.7666942056036639,-0.6334577877297254,5.554529411240463,-3.8061254987352533,-2.2529378650292107,9
1,2016,20,1.6425755584756898,False,Butterfly,0.8072376406270718,0.25859240298853425,-1.3965205249908004,1.5537501596141428,1.546276417393702,1
2,2016,18,1.571338780641106,False,Butterfly,0.8438338280142387,0.18735562515395054,-1.1313892670582646,1.1257246118729383,1.2428811750643194,2
3,2016,16,1.5417823003391922,False,Butterfly,0.8600104035984211,0.1577991448520366,-1.0141935660880863,0.9481347621480519,1.1170010359537967,3
4,2016,14,1.516070345664039,False,Butterfly,0.8745958406005527,0.13208719017688342,-0.9085253111149746,0.7936447105502011,1.0074946130560014,4
5,2016,14,1.4590020426028596,False,Butterfly,0.9088053201146437,0.07501888711570404,-0.6606852221780378,0.4507503178090993,0.76444246832287,5
6,2016,10,1.4236902050113895,False,Butterfly,0.9313464500270289,0.039707049524233984,-0.4973797372195931,0.2385794548605541,0.6140504398114577,6
7,2016,0,1.379690949227373,False,Butterfly,0.9610477035586427,-0.0042922062597825494,-0.2822007452743459,-0.02578968323957165,0.4266589648362449,7
8,2016,11,1.3054830287206267,False,Butterfly,1.0156767948757177,-0.07850012676652884,0.11357490062494571,-0.47166731537210954,0.11060971739297128,8
9,2016,8,1.224889759921607,False,Butterfly,1.0825046153218487,-0.15909339556554847,0.5977276325017516,-0.9559112560800447,-0.23263453172472215,9
10,2016,9,1.209482341557813,False,Butterfly,1.096294483032955,-0.17450081392934247,0.6976321644763304,-1.0484865926534406,-0.29825425190645233,10
11,2016,0,0.8753501400560224,False,Butterfly,1.5147639301122977,-0.5086330154311332,3.72935046170489,-3.056116961588336,-1.7213130050702043,11
1,2018,20,1.699524133242692,False,Butterfly,0.7801882847322094,0.31554097775553647,-1.5924871069409354,1.8959251659616838,1.7888186430101953,1
2,2018,18,1.6600265604249667,False,Butterfly,0.7987515681894679,0.2760434049378111,-1.4580002369751566,1.658604350034106,1.6205996971128613,2
3,2018,14,1.5634771732332708,False,Butterfly,0.8480768642330406,0.1794940177461153,-1.1006494110660867,1.0784882134962646,1.2093988312932806,3
4,2018,16,1.5625,False,Butterfly,0.8486072437603909,0.17851684451284444,-1.0968069290670643,1.0726168767917883,1.2052370805948645,4
5,2018,12,1.4388489208633093,False,Butterfly,0.9215344287710494,0.05486576537615373,-0.5684656542015045,0.32966046459737164,0.6786109436564632,5
6,2018,11,0.968804495252858,False,Butterfly,1.3686443703273055,-0.4151786602342976,2.6707466709742587,-2.4945972973383452,-1.3232937851734399,6
1,2017,20,1.7611835153222966,False,Butterfly,0.7570969505446885,0.3727666820450888,-1.7597786997975413,2.2397653025872986,2.051424051853375,1
2,2017,18,1.6518004625041296,False,Butterfly,0.8072322892915716,0.2633836292269218,-1.396559294229185,1.5825381999688015,1.5855649994751764,2
3,2017,16,1.6490765171503958,False,Butterfly,0.8085656759603718,0.26065968387318805,-1.3868992036555583,1.566171398472581,1.5739638001254936,3
4,2017,12,1.601024655779699,False,Butterfly,0.8328333133325333,0.21260782250249122,-1.211085555215556,1.2774522156519346,1.369312402798215,4
5,2017,14,1.585288522511097,False,Butterfly,0.8411003106790939,0.1968716892338893,-1.1511929936590712,1.1829017984887369,1.3022926959630592,5
6,2017,11,1.5537600994406464,False,Butterfly,0.8581676600397349,0.16534326616343864,-1.0275438343166523,0.9934635481304425,1.1680141133475659,6
7,2017,9,1.45602795573675,False,Butterfly,0.9157699641318987,0.06761112245954215,-0.610227921535986,0.40624082958022095,0.7517759239776551,7
8,2017,10,1.4338973329509608,False,Butterfly,0.9299038628211794,0.045480499673753005,-0.5078309614555464,0.2732691788728145,0.6575222832727688,8
9,2017,8,1.3831258644536653,False,Butterfly,0.9640385615424617,-0.005290968823542519,-0.260532642770707,-0.03179073924479192,0.4412881629715358,9
10,2017,7,1.199328376109379,False,Butterfly,1.111777804445511,-0.18908845716782885,0.8098053927871102,-1.1361363176579193,-0.3414996779556956,10
11,2017,6,1.182033096926714,False,Butterfly,1.1280451218048722,-0.20638373635049367,0.9276584977853537,-1.240054849215972,-0.4151597392089361,11
1,2016,20,1.7146776406035664,False,Butterfly,0.7776311052442098,0.32626080732635865,-1.6110133049636937,1.960335166851926,1.8533569640522876,1
2,2016,18,1.667778519012675,False,Butterfly,0.7994986466125312,0.27936168573546727,-1.4525878195562183,1.6785422107733148,1.6536150499367412,2
3,2016,14,1.5527950310559004,False,Butterfly,0.858701014707255,0.16437819777869267,-1.023679798087201,0.9876649433009568,1.1639039168261243,3
4,2016,16,1.552312946289972,False,Butterfly,0.858967692041015,0.1638961130127643,-1.0217477799724761,0.98476834126102,1.1618507326587861,4
5,2016,12,1.5064778547755349,False,Butterfly,0.8851020707494965,0.11806102149832709,-0.8324100047293973,0.7093686004587222,0.9666404898611254,5
6,2016,11,1.4671361502347418,False,Butterfly,0.9088363534541382,0.07871931695753398,-0.6604603925188447,0.4729843176905233,0.7990853821536819,6
7,2016,10,1.3430029546065003,False,Butterfly,0.9928397135885435,-0.04541387867070745,-0.051874686380374645,-0.27286888716695074,0.2704059259294943,7
8,2016,9,1.3189132155104195,False,Butterfly,1.0109737722842247,-0.06950361776678826,0.07950254542094612,-0.417611870847172,0.167808469210181,8
9,2016,8,1.177301624676242,False,Butterfly,1.1325786364787924,-0.21111520860096578,0.9605028057356837,-1.268483858264265,-0.435310933769421,9
10,2016,7,1.1649580615097856,False,Butterfly,1.1445791164979933,-0.22345877176742213,1.0474436208983229,-1.3426500480611834,-0.4878817890485739,10
11,2016,5,1.0827197921178,False,Butterfly,1.2315159273037588,-0.30569704115940777,1.6772815262987713,-1.8367779602406225,-0.8381320450170237,11
12,2016,6,1.0358400662937641,False,Butterfly,1.2872514900596024,-0.35257676698344365,2.0810733122763594,-2.118454377026125,-1.0377913531590242,12
13,2016,3,0.8253549026081215,False,Butterfly,1.6155312879181833,-0.5630619306690863,4.459387611503207,-3.383152616005237,-1.934241181244072,13
14,2016,4,0.7931472081218274,False,Butterfly,1.6811339120231477,-0.5952696251553804,4.934664067725632,-3.5766722626404164,-2.071412759894504,14
1,2018,20,1.8096272167933407,False,Butterfly,0.7368294731789271,0.42121038351613294,-1.906612076516665,2.5308388531752177,2.257744284097293,1
2,2018,18,1.7111567419575633,False,Butterfly,0.7792311692467698,0.3227399086803555,-1.599421196275342,1.9391798785681664,1.8383615651811904,2
3,2018,16,1.665001665001665,False,Butterfly,0.8008320332813312,0.27658483172445725,-1.4429277289825924,1.6618575080791553,1.6417885142455846,3
4,2018,14,1.6388069485414618,False,Butterfly,0.8136325453018121,0.25039011526425403,-1.3501908594757777,1.5044667865779804,1.5302260237768681,4
5,2018,12,1.4684287812041117,False,Butterfly,0.9080363214528581,0.08001194792690391,-0.6662564468630209,0.48075107940420664,0.8045906576323836,5
6,2018,10,1.4624159110851127,False,Butterfly,0.9117698041254982,0.07399907780790493,-0.6392081932568672,0.4446228026290068,0.7789820290236489,6
7,2018,11,1.4334862385321099,False,Butterfly,0.9301705401549396,0.045069405254902106,-0.5058989433408199,0.27079912170360065,0.6557714448067571,7
8,2018,9,1.429388221841052,False,Butterfly,0.9328373134925396,0.0409713885638443,-0.486578762193568,0.24617622476522924,0.6383181179600488,8
9,2018,7,1.3691128148959473,False,Butterfly,0.9739056228915824,-0.0193040183812605,-0.18904797252587,-0.1159880232150816,0.38160701658097707,9
10,2018,8,1.3054830287206267,False,Butterfly,1.0213741883008653,-0.08293380455658106,0.15485125189523286,-0.49830702904643875,0.11060971739297128,10
11,2018,5,1.2616704516780217,False,Butterfly,1.0568422736909477,-0.12674638159918605,0.411809661153699,-0.7615545095846538,-0.07598669857325864,11
12,2018,6,1.1987532965715655,False,Butterfly,1.1123111591130312,-0.1896635367056423,0.8136694290165616,-1.139591677959854,-0.34394892399176313,12
13,2018,4,1.1873664212776063,False,Butterfly,1.1229782524634317,-0.2010504119996015,0.8909501536055723,-1.2080096171607977,-0.392445275092978,13
