,id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,eventMeanAge,eventMedianAge,gender,distance,stroke
2168,2469,12,,146,15,3,43,106.0,105.88,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2169,2470,13,,103,14,16,43,100.4,106.49000000000001,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2170,2471,14,,447,14,49,43,126.47,110.61,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2171,2472,15,,1149,15,5,43,123.03,117.7,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2172,2473,16,,1070,15,39,43,118.0,118.84,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2173,2474,17,,129,15,49,43,114.57,119.1,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2174,2475,18,,10,14,33,43,119.94,122.11,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2175,2476,19,,115,15,48,43,129.87,122.59,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2176,2477,20,,1205,15,39,43,141.0,131.27,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2177,2478,21,,1098,15,39,43,127.0,133.03,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2178,2479,22,,993,15,34,43,152.0,136.8,,False,2016,14.884057971014492,15.0,Girls,100,Backstroke
2179,2482,1,1.0,140,15,16,44,72.2,70.73,71.18,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2180,2483,2,2.0,964,16,43,44,81.66,73.1,73.76,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2181,2484,3,3.0,1125,16,3,44,79.95,81.56,79.25,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2182,2485,4,5.0,1102,16,3,44,88.47,85.9,84.39,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2183,2486,5,4.0,379,14,42,44,84.68,87.68,83.01,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2184,2487,6,6.0,607,16,3,44,98.78999999999999,90.28,87.57,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2185,2488,7,7.0,1012,16,52,44,97.6,99.55,97.21000000000001,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2186,2489,8,,144,16,49,44,108.21000000000001,104.69,,True,2016,15.938775510204081,16.0,Girls,100,Backstroke
2187,2490,9,8.0,147,16,52,44,102.78,105.28999999999999,100.22999999999999,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2188,2491,10,,1014,16,5,44,113.95,105.43,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2189,2492,11,,1188,16,43,44,113.59,109.57,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2190,2493,12,,1206,16,5,44,115.18,111.97,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2191,2494,13,,1019,16,34,44,118.0,112.17,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2192,2495,14,,1018,16,33,44,115.15,112.19,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2193,2496,15,,1129,16,17,44,122.88,125.54,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2194,2497,16,,161,16,39,44,154.0,129.8,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2195,2498,17,,517,16,39,44,124.0,130.54,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2196,2499,18,,1190,16,3,44,134.35,130.91,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2197,2500,19,,458,16,39,44,127.0,138.19,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2198,2501,20,,1192,16,39,44,145.0,142.78,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2199,2502,21,,311,16,39,44,137.0,147.89,,False,2016,15.938775510204081,16.0,Girls,100,Backstroke
2200,2503,1,1.0,1039,17,5,45,83.56,83.28999999999999,82.85,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2201,2504,2,2.0,1134,17,48,45,85.21000000000001,84.58,83.08,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2202,2505,3,3.0,98,15,42,45,85.0,87.52,84.78999999999999,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2203,2506,4,4.0,1042,17,3,45,94.56,92.4,90.55,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2204,2507,5,6.0,1150,17,39,45,97.0,97.81,96.92,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2205,2508,6,5.0,1151,17,5,45,103.9,98.16,94.67,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2206,2509,7,7.0,1138,16,33,45,103.28,98.22,97.8,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2207,2510,8,8.0,1044,18,29,45,82.47,101.49000000000001,99.25999999999999,True,2016,16.942857142857143,17.0,Girls,100,Backstroke
2208,2511,9,,968,17,55,45,120.75,110.66,,False,2016,16.942857142857143,17.0,Girls,100,Backstroke
2209,2512,10,,1140,17,43,45,113.53999999999999,113.45,,False,2016,16.942857142857143,17.0,Girls,100,Backstroke
2210,2513,11,,1051,17,3,45,131.07,113.8,,False,2016,16.942857142857143,17.0,Girls,100,Backstroke
2211,2514,12,,1052,17,33,45,112.0,115.07,,False,2016,16.942857142857143,17.0,Girls,100,Backstroke
2212,2516,1,1.0,290,15,26,49,38.92,37.99,37.37,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2213,2517,2,2.0,438,15,3,49,42.79,38.07,37.71,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2214,2518,3,,292,15,16,49,38.45,40.61,,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2215,2519,4,3.0,291,14,49,49,41.28,41.04,40.16,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2216,2520,5,4.0,1147,14,33,49,42.65,42.16,41.66,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2217,2521,6,5.0,533,15,35,49,43.97,43.8,42.54,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2218,2522,7,7.0,1155,15,42,49,47.1,45.44,45.5,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2219,2523,8,6.0,606,15,3,49,44.31,46.22,42.75,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2220,2524,9,10.0,298,15,5,49,51.0,48.4,48.29,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2221,2525,10,8.0,1069,15,5,49,51.66,48.7,47.69,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2222,2526,11,9.0,1157,15,49,49,50.22,50.52,47.76,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2223,2527,12,11.0,314,14,34,49,54.0,51.34,49.57,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2224,2528,13,12.0,519,15,52,49,52.47,51.79,50.08,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2225,2529,14,15.0,1117,15,34,49,52.0,51.92,54.53,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2226,2530,15,13.0,1113,15,26,49,37.0,52.54,51.7,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2227,2531,16,14.0,1148,14,5,49,57.16,53.03,52.35,True,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2228,2532,17,,1071,15,49,49,60.75,53.58,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2229,2533,18,,1162,15,35,49,57.47,53.65,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2230,2534,19,,1163,15,42,49,58.59,53.9,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2231,2535,20,,678,15,38,49,56.72,54.04,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2232,2536,21,,129,15,49,49,54.96,54.11,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2233,2537,22,,590,15,48,49,54.62,55.15,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2234,2538,23,,301,15,46,49,58.1,56.32,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2235,2539,24,,680,15,49,49,60.44,57.82,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2236,2540,25,,1164,15,33,49,61.97,57.99,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2237,2541,26,,1160,14,16,49,57.5,58.43,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2238,2542,27,,595,15,16,49,56.85,59.21,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2239,2543,28,,983,15,48,49,59.35,59.68,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2240,2544,29,,1207,15,3,49,74.64,59.84,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2241,2545,30,,1208,15,43,49,59.07,60.56,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2242,2546,31,,1119,14,16,49,61.37,60.76,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2243,2547,32,,1205,15,39,49,64.0,61.83,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2244,2548,33,,994,15,42,49,59.33,61.93,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2245,2549,34,,997,15,39,49,77.0,74.68,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2246,2550,35,,1004,15,39,49,53.0,80.33,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2247,2551,35,,1174,15,10,49,84.09,80.33,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2248,2552,37,,1168,14,17,49,77.22,81.08,,False,2016,14.896907216494846,15.0,Girls,50,Breaststroke
2249,2560,1,1.0,1074,16,3,50,35.61,37.37,35.77,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2250,2561,2,2.0,307,16,17,50,40.18,40.12,40.06,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2251,2562,3,4.0,308,16,52,50,43.75,41.5,41.79,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2252,2563,4,4.0,309,16,5,50,44.4,42.11,41.79,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2253,2564,5,3.0,293,15,42,50,42.6,42.87,41.59,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2254,2565,6,8.0,1185,16,43,50,47.38,44.23,45.17,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2255,2566,7,7.0,1075,16,34,50,46.0,44.36,43.98,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2256,2567,8,6.0,310,16,42,50,47.69,44.62,43.65,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2257,2568,9,,1076,16,10,50,49.27,45.97,,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2258,2569,10,10.0,313,16,46,50,51.44,48.14,46.84,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2259,2570,11,9.0,1181,16,35,50,47.41,48.41,46.79,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2260,2571,12,12.0,312,16,33,50,49.07,48.82,48.21,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2261,2572,13,11.0,453,16,3,50,50.79,49.15,47.42,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2262,2573,14,13.0,1079,16,49,50,48.65,49.74,48.93,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2263,2574,15,14.0,1180,16,36,50,52.19,49.81,49.93,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2264,2575,16,15.0,608,16,38,50,52.06,50.63,50.95,True,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2265,2576,17,,148,15,16,50,51.47,50.94,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2266,2577,18,,1080,16,52,50,53.03,51.17,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2267,2578,19,,1078,16,46,50,49.81,52.12,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2268,2579,20,,1183,16,35,50,57.22,53.46,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2269,2580,21,,1206,16,5,50,57.62,55.89,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2270,2581,22,,1022,16,34,50,58.0,56.88,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2271,2582,23,,609,16,48,50,60.71,57.66,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2272,2583,24,,1209,16,3,50,60.51,57.94,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2273,2584,25,,612,16,46,50,57.58,59.27,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2274,2585,26,,1182,16,48,50,62.32,63.11,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2275,2586,27,,1189,16,17,50,63.75,66.76,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2276,2587,28,,1033,16,17,50,99.50999999999999,93.03,,False,2016,15.976470588235294,16.0,Girls,50,Breaststroke
2277,2589,1,1.0,1082,17,3,51,41.46,42.93,42.89,True,2016,17.0,17.0,Girls,50,Breaststroke
2278,2590,2,4.0,296,15,42,51,45.42,43.61,44.87,True,2016,17.0,17.0,Girls,50,Breaststroke
2279,2591,3,2.0,1083,17,42,51,45.0,44.31,43.7,True,2016,17.0,17.0,Girls,50,Breaststroke
2280,2592,4,3.0,1197,17,44,51,46.77,45.89,44.18,True,2016,17.0,17.0,Girls,50,Breaststroke
2281,2593,5,5.0,1086,17,5,51,49.66,47.36,46.96,True,2016,17.0,17.0,Girls,50,Breaststroke
2282,2594,6,7.0,1196,17,16,51,47.47,47.85,47.62,True,2016,17.0,17.0,Girls,50,Breaststroke
2283,2595,6,6.0,1135,16,52,51,52.18,47.85,47.41,True,2016,17.0,17.0,Girls,50,Breaststroke
2284,2596,8,8.0,1043,17,29,51,46.12,49.03,48.5,True,2016,17.0,17.0,Girls,50,Breaststroke
2285,2597,9,10.0,1087,17,52,51,51.56,50.76,51.88,True,2016,17.0,17.0,Girls,50,Breaststroke
2286,2598,10,9.0,1048,17,34,51,50.0,51.73,50.87,True,2016,17.0,17.0,Girls,50,Breaststroke
2287,2599,11,11.0,1090,17,5,51,53.78,52.66,52.24,True,2016,17.0,17.0,Girls,50,Breaststroke
2288,2600,12,12.0,1089,17,16,51,55.18,53.2,53.27,True,2016,17.0,17.0,Girls,50,Breaststroke
2289,2601,13,15.0,1154,17,30,51,51.0,53.66,54.18,True,2016,17.0,17.0,Girls,50,Breaststroke
2290,2602,14,14.0,1198,17,48,51,55.47,54.01,53.44,True,2016,17.0,17.0,Girls,50,Breaststroke
2291,2603,15,13.0,1091,17,46,51,55.62,54.33,53.34,True,2016,17.0,17.0,Girls,50,Breaststroke
2292,2604,16,16.0,1152,18,43,51,58.0,55.81,55.51,True,2016,17.0,17.0,Girls,50,Breaststroke
2293,2605,17,,1093,18,38,51,55.79,55.96,,False,2016,17.0,17.0,Girls,50,Breaststroke
2294,2606,18,,1200,17,36,51,56.3,57.15,,False,2016,17.0,17.0,Girls,50,Breaststroke
2295,2607,19,,1210,17,43,51,57.44,57.28,,False,2016,17.0,17.0,Girls,50,Breaststroke
2296,2608,20,,1063,17,38,51,74.14,63.82,,False,2016,17.0,17.0,Girls,50,Breaststroke
2297,2609,21,,1202,17,16,51,64.16,66.81,,False,2016,17.0,17.0,Girls,50,Breaststroke
2298,2610,22,,1058,17,3,51,64.5,68.5,,False,2016,17.0,17.0,Girls,50,Breaststroke
2299,2611,23,,1094,17,39,51,132.0,69.3,,False,2016,17.0,17.0,Girls,50,Breaststroke
2300,2612,24,,1062,17,3,51,66.52,69.93,,False,2016,17.0,17.0,Girls,50,Breaststroke
2301,2613,25,,1199,17,39,51,70.0,73.09,,False,2016,17.0,17.0,Girls,50,Breaststroke
2302,2614,26,,1061,18,39,51,76.0,73.21000000000001,,False,2016,17.0,17.0,Girls,50,Breaststroke
2303,2616,1,1.0,1145,16,3,55,66.65,70.51,70.36,True,2016,15.866666666666667,16.0,Girls,100,Butterfly
2304,2617,2,2.0,1101,16,3,55,68.37,72.45,72.46000000000001,True,2016,15.866666666666667,16.0,Girls,100,Butterfly
2305,2618,3,3.0,669,15,34,55,89.0,89.22,82.23,True,2016,15.866666666666667,16.0,Girls,100,Butterfly
2306,2619,4,4.0,1146,14,39,55,134.0,122.65,118.15,True,2016,15.866666666666667,16.0,Girls,100,Butterfly
2307,2620,5,5.0,1106,16,39,55,129.0,137.9,138.2,True,2016,15.866666666666667,16.0,Girls,100,Butterfly
2308,2621,6,6.0,517,16,39,55,151.0,141.59,140.48,True,2016,15.866666666666667,16.0,Girls,100,Butterfly
2309,2622,1,1.0,1066,14,3,57,267.93,311.28,296.65,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2310,2623,2,2.0,304,16,3,57,281.36,311.35,296.71,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2311,2624,3,3.0,1112,17,49,57,420.44,406.23,409.04,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2312,2625,4,4.0,1211,17,34,57,423.0,437.06,450.48,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2313,2626,5,7.0,1095,17,39,57,427.0,569.42,578.87,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2314,2627,6,5.0,1131,16,5,57,611.94,571.3,541.92,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2315,2628,7,6.0,393,15,39,57,581.0,580.46,569.28,True,2016,15.666666666666666,15.5,Girls,400,Freestyle
2316,2630,1,1.0,1212,15,3,1,120.73,129.44,120.84,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2317,2631,2,2.0,421,16,35,1,157.28,151.57999999999998,149.7,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2318,2632,3,3.0,1213,15,30,1,161.37,158.21,154.02,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2319,2633,4,4.0,376,17,48,1,172.86,163.97,161.24,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2320,2634,5,6.0,1214,15,33,1,171.36,164.57,165.36,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2321,2635,6,5.0,278,16,43,1,163.28,165.9,161.9,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2322,2636,7,,7,17,49,1,174.52,168.99,,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2323,2637,8,7.0,1215,16,42,1,171.02,176.49,172.75,True,2018,15.816326530612244,16.0,Girls,200,Freestyle
2324,2638,9,8.0,1216,15,33,1,180.94,178.31,174.93,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2325,2639,10,,425,16,36,1,212.32,186.66,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2326,2640,11,,423,16,50,1,197.64,189.93,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2327,2641,12,,1217,15,17,1,231.09,219.57,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2328,2642,13,,1218,15,33,1,266.68,219.81,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2329,2643,14,,1219,17,50,1,219.54,220.96,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2330,2644,15,,1220,15,33,1,211.66,247.69,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2331,2645,16,,1221,15,10,1,270.22,249.35,,False,2018,15.816326530612244,16.0,Girls,200,Freestyle
2332,2647,1,1.0,18,17,3,2,113.12,116.88,113.02000000000001,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2333,2648,2,2.0,1222,17,33,2,132.12,133.35,125.0,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2334,2649,3,,842,17,26,2,167.07999999999998,160.56,,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2335,2650,4,4.0,1223,15,45,2,156.53,160.86,155.99,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2336,2651,5,3.0,1224,15,52,2,165.25,165.61,152.53,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2337,2652,6,5.0,212,17,36,2,192.35,168.12,169.0,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2338,2653,7,6.0,1225,15,10,2,210.87,196.35,197.5,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2339,2654,8,8.0,217,17,36,2,206.16,204.87,203.44,True,2018,15.692307692307692,15.0,Boys,200,Freestyle
2340,2655,9,7.0,33,16,3,2,218.91,205.07,202.07999999999998,False,2018,15.692307692307692,15.0,Boys,200,Freestyle
2341,2656,10,,1226,15,33,2,217.88,213.24,,False,2018,15.692307692307692,15.0,Boys,200,Freestyle
2342,2657,11,,1227,15,33,2,222.63,221.53,,False,2018,15.692307692307692,15.0,Boys,200,Freestyle
2343,2658,12,,1228,15,10,2,246.65,239.19,,False,2018,15.692307692307692,15.0,Boys,200,Freestyle
2344,2659,13,,1229,15,33,2,244.62,242.35,,False,2018,15.692307692307692,15.0,Boys,200,Freestyle
2345,2660,1,1.0,1230,15,26,3,35.69,35.98,35.58,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2346,2661,2,2.0,1231,15,53,3,38.66,37.38,37.26,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2347,2662,3,3.0,1232,15,3,3,43.59,41.4,39.6,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2348,2663,4,4.0,1233,15,16,3,44.35,41.44,40.5,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2349,2664,5,6.0,1234,15,34,3,41.15,41.65,42.46,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2350,2665,6,8.0,1235,15,3,3,46.34,43.31,43.36,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2351,2666,7,10.0,1236,15,3,3,46.9,43.5,44.04,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2352,2667,8,7.0,1237,15,3,3,45.69,43.97,43.31,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2353,2668,9,5.0,1238,15,16,3,43.74,44.28,42.22,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2354,2669,10,,1239,15,48,3,42.87,45.2,,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2355,2670,11,9.0,1240,15,36,3,48.43,45.23,43.52,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2356,2671,12,14.0,1241,15,3,3,47.87,45.53,46.18,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2357,2672,13,11.0,1242,15,30,3,48.5,46.23,45.02,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2358,2673,14,13.0,1243,15,27,3,49.03,46.53,45.36,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2359,2674,15,,1244,15,48,3,47.22,47.45,,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2360,2675,16,18.0,1245,15,46,3,45.6,47.48,49.51,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2361,2676,17,16.0,1246,15,42,3,47.53,49.55,48.58,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2362,2677,18,17.0,1247,15,46,3,49.78,49.98,49.32,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2363,2678,19,12.0,1248,15,3,3,52.31,50.62,45.23,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2364,2679,20,15.0,1249,15,16,3,52.87,50.63,48.53,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2365,2680,21,19.0,1250,15,3,3,51.06,51.11,49.88,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2366,2681,22,21.0,1251,15,39,3,54.42,52.35,52.83,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2367,2682,23,20.0,1252,15,26,3,53.13,52.38,52.33,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2368,2683,24,,1253,15,16,3,55.63,53.08,,True,2018,14.88770053475936,15.0,Girls,50,Backstroke
2369,2684,25,22.0,1254,15,3,3,58.31,54.51,54.48,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2370,2685,26,,1255,15,26,3,55.19,55.72,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2371,2686,27,,1256,15,27,3,59.59,56.35,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2372,2687,28,,1257,15,30,3,54.87,56.37,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2373,2688,29,,1258,15,34,3,57.78,57.2,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2374,2689,30,,1259,15,49,3,56.18,57.55,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2375,2690,31,,1260,15,33,3,60.28,59.13,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2376,2691,32,,1261,15,34,3,57.85,59.84,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2377,2692,33,,1262,15,49,3,63.91,60.1,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2378,2693,34,,1263,15,5,3,57.78,60.17,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2379,2694,35,,1264,15,49,3,63.69,60.57,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2380,2695,36,,1265,15,33,3,60.41,60.68,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2381,2696,37,,1266,15,33,3,63.91,61.83,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2382,2697,38,,1267,15,3,3,63.43,62.35,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2383,2698,39,,1268,15,49,3,62.85,63.32,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2384,2699,40,,1269,15,33,3,68.72,63.45,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2385,2700,41,,1270,15,27,3,59.53,63.54,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2386,2701,42,,1271,15,3,3,62.31,64.25,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2387,2702,43,,1272,15,10,3,63.38,65.33,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2388,2703,44,,1273,15,17,3,70.84,72.61,,False,2018,14.88770053475936,15.0,Girls,50,Backstroke
2389,2718,1,2.0,1288,16,33,4,30.03,32.67,32.5,True,2018,15.966666666666667,16.0,Girls,50,Backstroke
2390,2719,2,1.0,38,16,3,4,30.45,32.72,31.95,True,2018,15.966666666666667,16.0,Girls,50,Backstroke
2391,2720,3,3.0,364,16,3,4,38.94,36.21,36.51,True,2018,15.966666666666667,16.0,Girls,50,Backstroke
2392,2721,4,4.0,41,16,52,4,38.22,37.22,36.96,True,2018,15.966666666666667,16.0,Girls,50,Backstroke
