,divsRank,finalRank,seedTime,divsTime,qualified,distance,gender,stroke,points,seedSpeed,divsSpeed,deltaSpeed,genderIndicator,isFly,isBack,isBreast,isFree,isIM,isQl
2198,8,,108.21000000000001,104.69,True,100,Girls,Backstroke,0.0,0.9241290084095739,0.9552010698251983,0.031072061415624352,1,0,1,0,0,0,1
2199,9,8.0,102.78,105.28999999999999,False,100,Girls,Backstroke,9.0,0.9729519361743529,0.9497578117580018,-0.02319412441635116,1,0,1,0,0,0,0
2200,10,,113.95,105.43,False,100,Girls,Backstroke,0.0,0.8775778850372971,0.9484966328369534,0.07091874779965635,1,0,1,0,0,0,0
2201,11,,113.59,109.57,False,100,Girls,Backstroke,0.0,0.8803591865481116,0.9126585744273068,0.032299387879195174,1,0,1,0,0,0,0
2202,12,,115.18,111.97,False,100,Girls,Backstroke,0.0,0.8682062858135092,0.8930963650977941,0.024890079284284883,1,0,1,0,0,0,0
2203,13,,118.0,112.17,False,100,Girls,Backstroke,0.0,0.847457627118644,0.891503967192654,0.04404634007400998,1,0,1,0,0,0,0
2204,14,,115.15,112.19,False,100,Girls,Backstroke,0.0,0.8684324793747286,0.8913450396648542,0.022912560290125672,1,0,1,0,0,0,0
2205,15,,122.88,125.54,False,100,Girls,Backstroke,0.0,0.8138020833333334,0.7965588657001752,-0.01724321763315817,1,0,1,0,0,0,0
2206,16,,154.0,129.8,False,100,Girls,Backstroke,0.0,0.6493506493506493,0.7704160246533127,0.12106537530266337,1,0,1,0,0,0,0
2207,17,,124.0,130.54,False,100,Girls,Backstroke,0.0,0.8064516129032258,0.7660487206986365,-0.04040289220458926,1,0,1,0,0,0,0
2208,18,,134.35,130.91,False,100,Girls,Backstroke,0.0,0.744324525493115,0.7638835841417768,0.01955905864866181,1,0,1,0,0,0,0
2209,19,,127.0,138.19,False,100,Girls,Backstroke,0.0,0.7874015748031497,0.7236413633403286,-0.06376021146282107,1,0,1,0,0,0,0
2210,20,,145.0,142.78,False,100,Girls,Backstroke,0.0,0.6896551724137931,0.7003782042302843,0.010723031816491146,1,0,1,0,0,0,0
2211,21,,137.0,147.89,False,100,Girls,Backstroke,0.0,0.7299270072992701,0.676178240584218,-0.05374876671505202,1,0,1,0,0,0,0
2212,1,1.0,83.56,83.28999999999999,True,100,Girls,Backstroke,20.0,1.1967448539971277,1.2006243246488175,0.003879470651689809,1,0,1,0,0,0,1
2213,2,2.0,85.21000000000001,84.58,True,100,Girls,Backstroke,18.0,1.1735711770918904,1.1823126034523528,0.008741426360462379,1,0,1,0,0,0,1
2214,3,3.0,85.0,87.52,True,100,Girls,Backstroke,16.0,1.1764705882352942,1.1425959780621573,-0.033874610173136865,1,0,1,0,0,0,1
2215,4,4.0,94.56,92.4,True,100,Girls,Backstroke,14.0,1.0575296108291032,1.0822510822510822,0.024721471421979002,1,0,1,0,0,0,1
2216,5,6.0,97.0,97.81,True,100,Girls,Backstroke,11.0,1.0309278350515463,1.022390348635109,-0.008537486416437368,1,0,1,0,0,0,1
2217,6,5.0,103.9,98.16,True,100,Girls,Backstroke,12.0,0.9624639076034648,1.0187449062754688,0.05628099867200398,1,0,1,0,0,0,1
2218,7,7.0,103.28,98.22,True,100,Girls,Backstroke,10.0,0.9682416731216111,1.018122581958868,0.04988090883725682,1,0,1,0,0,0,1
2219,8,8.0,82.47,101.49000000000001,True,100,Girls,Backstroke,9.0,1.2125621438098704,0.9853187506158241,-0.2272433931940463,1,0,1,0,0,0,1
2220,9,,120.75,110.66,False,100,Girls,Backstroke,0.0,0.8281573498964804,0.9036688957166095,0.07551154582012909,1,0,1,0,0,0,0
2221,10,,113.53999999999999,113.45,False,100,Girls,Backstroke,0.0,0.8807468733485997,0.881445570736007,0.0006986973874073543,1,0,1,0,0,0,0
2222,11,,131.07,113.8,False,100,Girls,Backstroke,0.0,0.7629510948348212,0.8787346221441125,0.11578352730929131,1,0,1,0,0,0,0
2223,12,,112.0,115.07,False,100,Girls,Backstroke,0.0,0.8928571428571429,0.8690362388111584,-0.02382090404598447,1,0,1,0,0,0,0
2224,1,1.0,38.92,37.99,True,50,Girls,Breaststroke,20.0,1.2846865364850977,1.3161358252171624,0.03144928873206476,1,0,0,1,0,0,1
2225,2,2.0,42.79,38.07,True,50,Girls,Breaststroke,18.0,1.1684973124561813,1.3133701076963489,0.1448727952401676,1,0,0,1,0,0,1
2226,3,,38.45,40.61,True,50,Girls,Breaststroke,0.0,1.3003901170351104,1.2312238364934744,-0.06916628054163598,1,0,0,1,0,0,1
2227,4,3.0,41.28,41.04,True,50,Girls,Breaststroke,16.0,1.2112403100775193,1.2183235867446394,0.007083276667120053,1,0,0,1,0,0,1
2228,5,4.0,42.65,42.16,True,50,Girls,Breaststroke,14.0,1.1723329425556859,1.1859582542694498,0.01362531171376391,1,0,0,1,0,0,1
2229,6,5.0,43.97,43.8,True,50,Girls,Breaststroke,12.0,1.137138958380714,1.1415525114155252,0.004413553034811057,1,0,0,1,0,0,1
2230,7,7.0,47.1,45.44,True,50,Girls,Breaststroke,10.0,1.0615711252653928,1.1003521126760565,0.038780987410663714,1,0,0,1,0,0,1
2231,8,6.0,44.31,46.22,True,50,Girls,Breaststroke,11.0,1.128413450688332,1.081782778018174,-0.04663067267015819,1,0,0,1,0,0,1
2232,9,10.0,51.0,48.4,True,50,Girls,Breaststroke,7.0,0.9803921568627451,1.0330578512396695,0.05266569437692448,1,0,0,1,0,0,1
2233,10,8.0,51.66,48.7,True,50,Girls,Breaststroke,9.0,0.9678668215253582,1.0266940451745379,0.058827223649179694,1,0,0,1,0,0,1
2234,11,9.0,50.22,50.52,True,50,Girls,Breaststroke,8.0,0.9956192751891677,0.9897070467141725,-0.005912228474995174,1,0,0,1,0,0,1
2235,12,11.0,54.0,51.34,True,50,Girls,Breaststroke,6.0,0.9259259259259259,0.9738994935722632,0.04797356764633731,1,0,0,1,0,0,1
2236,13,12.0,52.47,51.79,True,50,Girls,Breaststroke,5.0,0.9529254812273681,0.9654373431164318,0.012511861889063725,1,0,0,1,0,0,1
2237,14,15.0,52.0,51.92,True,50,Girls,Breaststroke,2.0,0.9615384615384616,0.963020030816641,0.0014815692781794398,1,0,0,1,0,0,1
2238,15,13.0,37.0,52.54,True,50,Girls,Breaststroke,4.0,1.3513513513513513,0.951655881233346,-0.3996954701180053,1,0,0,1,0,0,1
2239,16,14.0,57.16,53.03,True,50,Girls,Breaststroke,3.0,0.8747375787263821,0.9428625306430323,0.06812495191665013,1,0,0,1,0,0,1
2240,17,,60.75,53.58,False,50,Girls,Breaststroke,0.0,0.823045267489712,0.933184023889511,0.11013875639979909,1,0,0,1,0,0,0
2241,18,,57.47,53.65,False,50,Girls,Breaststroke,0.0,0.8700191404210893,0.9319664492078286,0.061947308786739264,1,0,0,1,0,0,0
2242,19,,58.59,53.9,False,50,Girls,Breaststroke,0.0,0.8533879501621436,0.927643784786642,0.07425583462449836,1,0,0,1,0,0,0
2243,20,,56.72,54.04,False,50,Girls,Breaststroke,0.0,0.8815232722143865,0.9252405625462621,0.04371729033187555,1,0,0,1,0,0,0
2244,21,,54.96,54.11,False,50,Girls,Breaststroke,0.0,0.9097525473071324,0.9240436148586213,0.0142910675514889,1,0,0,1,0,0,0
2245,22,,54.62,55.15,False,50,Girls,Breaststroke,0.0,0.9154155986818016,0.9066183136899365,-0.00879728499186505,1,0,0,1,0,0,0
2246,23,,58.1,56.32,False,50,Girls,Breaststroke,0.0,0.8605851979345955,0.8877840909090909,0.027198892974495403,1,0,0,1,0,0,0
2247,24,,60.44,57.82,False,50,Girls,Breaststroke,0.0,0.827266710787558,0.8647526807333102,0.03748596994575226,1,0,0,1,0,0,0
2248,25,,61.97,57.99,False,50,Girls,Breaststroke,0.0,0.8068420203324189,0.862217623728229,0.05537560339581005,1,0,0,1,0,0,0
2249,26,,57.5,58.43,False,50,Girls,Breaststroke,0.0,0.8695652173913043,0.8557247989046722,-0.013840418486632089,1,0,0,1,0,0,0
2250,27,,56.85,59.21,False,50,Girls,Breaststroke,0.0,0.8795074758135444,0.844451950684006,-0.035055525129538356,1,0,0,1,0,0,0
2251,28,,59.35,59.68,False,50,Girls,Breaststroke,0.0,0.8424599831508003,0.8378016085790885,-0.00465837457171181,1,0,0,1,0,0,0
2252,29,,74.64,59.84,False,50,Girls,Breaststroke,0.0,0.669882100750268,0.8355614973262031,0.1656793965759351,1,0,0,1,0,0,0
2253,30,,59.07,60.56,False,50,Girls,Breaststroke,0.0,0.8464533604198409,0.8256274768824307,-0.020825883537410217,1,0,0,1,0,0,0
2254,31,,61.37,60.76,False,50,Girls,Breaststroke,0.0,0.8147303242626691,0.8229098090849243,0.008179484822255167,1,0,0,1,0,0,0
2255,32,,64.0,61.83,False,50,Girls,Breaststroke,0.0,0.78125,0.8086689309396733,0.02741893093967329,1,0,0,1,0,0,0
2256,33,,59.33,61.93,False,50,Girls,Breaststroke,0.0,0.8427439743805832,0.8073631519457451,-0.03538082243483809,1,0,0,1,0,0,0
2257,34,,77.0,74.68,False,50,Girls,Breaststroke,0.0,0.6493506493506493,0.6695232994108195,0.020172650060170105,1,0,0,1,0,0,0
2258,35,,53.0,80.33,False,50,Girls,Breaststroke,0.0,0.9433962264150944,0.6224324660774306,-0.3209637603376637,1,0,0,1,0,0,0
2259,35,,84.09,80.33,False,50,Girls,Breaststroke,0.0,0.594601022713759,0.6224324660774306,0.027831443363671604,1,0,0,1,0,0,0
2260,37,,77.22,81.08,False,50,Girls,Breaststroke,0.0,0.6475006475006475,0.61667488899852,-0.030825758502127543,1,0,0,1,0,0,0
2261,1,1.0,35.61,37.37,True,50,Girls,Breaststroke,20.0,1.4040999719180005,1.337971635001338,-0.06612833691666253,1,0,0,1,0,0,1
2262,2,2.0,40.18,40.12,True,50,Girls,Breaststroke,18.0,1.2444001991040319,1.2462612163509472,0.0018610172469153419,1,0,0,1,0,0,1
2263,3,4.0,43.75,41.5,True,50,Girls,Breaststroke,14.0,1.1428571428571428,1.2048192771084338,0.061962134251291046,1,0,0,1,0,0,1
2264,4,4.0,44.4,42.11,True,50,Girls,Breaststroke,14.0,1.1261261261261262,1.1873664212776063,0.061240295151480106,1,0,0,1,0,0,1
2265,5,3.0,42.6,42.87,True,50,Girls,Breaststroke,16.0,1.1737089201877935,1.166316771635176,-0.007392148552617384,1,0,0,1,0,0,1
2266,6,8.0,47.38,44.23,True,50,Girls,Breaststroke,9.0,1.0552975939214857,1.1304544426859597,0.07515684876447404,1,0,0,1,0,0,1
2267,7,7.0,46.0,44.36,True,50,Girls,Breaststroke,10.0,1.0869565217391304,1.127141568981064,0.040185047241933614,1,0,0,1,0,0,1
2268,8,6.0,47.69,44.62,True,50,Girls,Breaststroke,11.0,1.0484378276368211,1.120573733751681,0.07213590611485987,1,0,0,1,0,0,1
2269,9,,49.27,45.97,True,50,Girls,Breaststroke,0.0,1.0148163182463974,1.0876658690450294,0.07284955079863198,1,0,0,1,0,0,1
2270,10,10.0,51.44,48.14,True,50,Girls,Breaststroke,7.0,0.9720062208398135,1.038637307852098,0.0666310870122846,1,0,0,1,0,0,1
2271,11,9.0,47.41,48.41,True,50,Girls,Breaststroke,8.0,1.0546298249314492,1.032844453625284,-0.02178537130616509,1,0,0,1,0,0,1
2272,12,12.0,49.07,48.82,True,50,Girls,Breaststroke,5.0,1.0189525168127165,1.024170421958214,0.00521790514549747,1,0,0,1,0,0,1
2273,13,11.0,50.79,49.15,True,50,Girls,Breaststroke,6.0,0.9844457570387872,1.017293997965412,0.03284824092662486,1,0,0,1,0,0,1
2274,14,13.0,48.65,49.74,True,50,Girls,Breaststroke,4.0,1.027749229188078,1.0052271813429834,-0.022522047845094706,1,0,0,1,0,0,1
2275,15,14.0,52.19,49.81,True,50,Girls,Breaststroke,3.0,0.9580379383023568,1.0038144950813088,0.04577655677895198,1,0,0,1,0,0,1
2276,16,15.0,52.06,50.63,True,50,Girls,Breaststroke,2.0,0.9604302727621974,0.9875567845151095,0.02712651175291214,1,0,0,1,0,0,1
2277,17,,51.47,50.94,False,50,Girls,Breaststroke,0.0,0.9714396735962697,0.9815469179426777,0.010107244346407973,1,0,0,1,0,0,0
2278,18,,53.03,51.17,False,50,Girls,Breaststroke,0.0,0.9428625306430323,0.9771350400625366,0.03427250941950433,1,0,0,1,0,0,0
2279,19,,49.81,52.12,False,50,Girls,Breaststroke,0.0,1.0038144950813088,0.9593246354566386,-0.044489859624670225,1,0,0,1,0,0,0
2280,20,,57.22,53.46,False,50,Girls,Breaststroke,0.0,0.8738203425375743,0.9352787130564908,0.06145837051891645,1,0,0,1,0,0,0
2281,21,,57.62,55.89,False,50,Girls,Breaststroke,0.0,0.8677542519958348,0.8946144211844694,0.026860169188634653,1,0,0,1,0,0,0
2282,22,,58.0,56.88,False,50,Girls,Breaststroke,0.0,0.8620689655172413,0.8790436005625879,0.016974635045346576,1,0,0,1,0,0,0
2283,23,,60.71,57.66,False,50,Girls,Breaststroke,0.0,0.8235875473562839,0.8671522719389525,0.04356472458266858,1,0,0,1,0,0,0
2284,24,,60.51,57.94,False,50,Girls,Breaststroke,0.0,0.8263097008758883,0.8629616845012081,0.03665198362531985,1,0,0,1,0,0,0
2285,25,,57.58,59.27,False,50,Girls,Breaststroke,0.0,0.868357068426537,0.8435970980259827,-0.024759970400554332,1,0,0,1,0,0,0
2286,26,,62.32,63.11,False,50,Girls,Breaststroke,0.0,0.8023106546854942,0.7922674694977024,-0.010043185187791792,1,0,0,1,0,0,0
2287,27,,63.75,66.76,False,50,Girls,Breaststroke,0.0,0.7843137254901961,0.7489514679448771,-0.035362257545318965,1,0,0,1,0,0,0
2288,28,,99.50999999999999,93.03,False,50,Girls,Breaststroke,0.0,0.5024620641141594,0.5374610340750295,0.03499896996087015,1,0,0,1,0,0,0
2289,1,1.0,41.46,42.93,True,50,Girls,Breaststroke,20.0,1.20598166907863,1.1646866992778941,-0.04129496980073588,1,0,0,1,0,0,1
2290,2,4.0,45.42,43.61,True,50,Girls,Breaststroke,14.0,1.1008366358432409,1.1465260261407935,0.04568939029755259,1,0,0,1,0,0,1
2291,3,2.0,45.0,44.31,True,50,Girls,Breaststroke,18.0,1.1111111111111112,1.128413450688332,0.017302339577220938,1,0,0,1,0,0,1
2292,4,3.0,46.77,45.89,True,50,Girls,Breaststroke,16.0,1.0690613641223006,1.0895619960775769,0.020500631955276294,1,0,0,1,0,0,1
2293,5,5.0,49.66,47.36,True,50,Girls,Breaststroke,12.0,1.0068465565847766,1.0557432432432432,0.04889668665846658,1,0,0,1,0,0,1
2294,6,7.0,47.47,47.85,True,50,Girls,Breaststroke,10.0,1.0532968190436065,1.044932079414838,-0.008364739628768492,1,0,0,1,0,0,1
2295,6,6.0,52.18,47.85,True,50,Girls,Breaststroke,11.0,0.9582215408202377,1.044932079414838,0.08671053859460032,1,0,0,1,0,0,1
2296,8,8.0,46.12,49.03,True,50,Girls,Breaststroke,9.0,1.0841283607979186,1.0197838058331634,-0.06434455496475522,1,0,0,1,0,0,1
2297,9,10.0,51.56,50.76,True,50,Girls,Breaststroke,7.0,0.9697439875872769,0.9850275807722617,0.015283593184984845,1,0,0,1,0,0,1
2298,10,9.0,50.0,51.73,True,50,Girls,Breaststroke,8.0,1.0,0.9665571235260004,-0.03344287647399957,1,0,0,1,0,0,1
2299,11,11.0,53.78,52.66,True,50,Girls,Breaststroke,6.0,0.9297136481963555,0.94948727687049,0.019773628674134458,1,0,0,1,0,0,1
2300,12,12.0,55.18,53.2,True,50,Girls,Breaststroke,5.0,0.9061254077564335,0.9398496240601504,0.033724216303716914,1,0,0,1,0,0,1
2301,13,15.0,51.0,53.66,True,50,Girls,Breaststroke,2.0,0.9803921568627451,0.9317927692881104,-0.04859938757463467,1,0,0,1,0,0,1
2302,14,14.0,55.47,54.01,True,50,Girls,Breaststroke,3.0,0.9013881377321075,0.9257544899092761,0.02436635217716865,1,0,0,1,0,0,1
2303,15,13.0,55.62,54.33,True,50,Girls,Breaststroke,4.0,0.8989572096368214,0.9203018590097553,0.0213446493729339,1,0,0,1,0,0,1
2304,16,16.0,58.0,55.81,True,50,Girls,Breaststroke,1.0,0.8620689655172413,0.8958967926894821,0.033827827172240754,1,0,0,1,0,0,1
2305,17,,55.79,55.96,False,50,Girls,Breaststroke,0.0,0.8962179602079225,0.8934953538241601,-0.002722606383762427,1,0,0,1,0,0,0
