qualified,points,normed_divsTimePctOfMean,normed_divsSpeed,clipped_divsRank
FALSE,0,-0.158165401,-0.006367526,24
FALSE,0,-0.149136643,-0.017367051,24
FALSE,0,-0.146556997,-0.02050209,24
FALSE,0,-0.133658771,-0.03612634,24
FALSE,0,-0.133658771,-0.03612634,24
FALSE,0,-0.027893315,-0.16112199,24
FALSE,0,0.009511541,-0.204037513,24
FALSE,0,0.125595578,-0.333152429,24
FALSE,0,0.130754869,-0.338752453,24
FALSE,0,0.14107345,-0.349918081,24
FALSE,0,0.178478306,-0.390012806,24
FALSE,0,0.186217242,-0.398234576,24
FALSE,0,0.266186245,-0.481749294,24
FALSE,0,0.307460569,-0.52384925,24
FALSE,0,0.340995958,-0.557566804,24
FALSE,0,0.348734893,-0.56528654,24
FALSE,0,0.373241523,-0.589582765,24
FALSE,0,0.388719395,-0.604811641,24
FALSE,0,0.422254783,-0.63750343,24
FALSE,0,0.504803432,-0.71624577,24
FALSE,0,0.542208288,-0.751138831,24
FALSE,0,0.607989242,-0.811352012,24
FALSE,0,0.633785695,-0.834573952,24
FALSE,0,0.671190551,-0.867863486,24
FALSE,0,0.690537891,-0.88490728,24
FALSE,0,0.813071041,-0.990168561,24
FALSE,0,0.829838735,-1.004222285,24
FALSE,0,1.601152669,-1.572275111,24
FALSE,0,1.731424755,-1.655164695,24
FALSE,0,1.88104418,-1.746432679,24
FALSE,0,1.975201232,-1.801830762,24
FALSE,0,2.144167997,-1.897528066,24
FALSE,0,3.243096879,-2.4229659,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.500870761,2.280750375,1
TRUE,18,-1.405423886,2.060070525,2
TRUE,16,-1.133271311,1.492313037,3
TRUE,14,-1.068780179,1.369608488,4
TRUE,12,-0.991390821,1.227713871,5
TRUE,11,-0.941087738,1.138460491,6
TRUE,10,-0.777280264,0.862925164,7
TRUE,7,-0.730846649,0.788763379,8
TRUE,9,-0.675384276,0.702319996,9
TRUE,8,-0.672804631,0.698354636,10
TRUE,3,-0.591545805,0.57587883,11
TRUE,4,-0.463853365,0.392491018,12
TRUE,2,-0.448375493,0.370977795,13
TRUE,0,-0.434187444,0.351388469,14
TRUE,1,-0.39291312,0.29510327,15
TRUE,0,-0.385174184,0.284664474,16
TRUE,0,-0.34389986,0.229590385,17
TRUE,5,-0.34389986,0.229590385,17
TRUE,0,-0.284568019,0.152148705,19
TRUE,6,-0.234264936,0.08803586,20
TRUE,0,-0.115601254,-0.057858633,21
TRUE,0,-0.100123383,-0.07635605,22
TRUE,0,-0.017574734,-0.173026491,23
TRUE,0,0.052075688,-0.252083117,24
FALSE,0,0.079161963,-0.282229533,24
FALSE,0,0.126885401,-0.334553514,24
FALSE,0,0.199115468,-0.41188202,24
FALSE,0,0.210723872,-0.424105773,24
FALSE,0,0.233940679,-0.448387303,24
FALSE,0,0.236520324,-0.451071689,24
FALSE,0,0.255867664,-0.471118897,24
FALSE,0,0.270055713,-0.485724744,24
FALSE,0,0.390009218,-0.606076689,24
FALSE,0,0.472557866,-0.685775268,24
FALSE,0,0.526730417,-0.736758709,24
FALSE,0,0.553816692,-0.761870316,24
FALSE,0,0.565425095,-0.772556179,24
FALSE,0,0.618307823,-0.820666862,24
FALSE,0,0.699566649,-0.892820713,24
FALSE,0,0.813071041,-0.990168561,24
FALSE,0,0.816940509,-0.99341905,24
FALSE,0,0.988486919,-1.133228111,24
FALSE,0,1.169062087,-1.271850942,24
FALSE,0,1.434765549,-1.461444981,24
FALSE,0,1.490227922,-1.499030073,24
FALSE,0,1.694019898,-1.631700123,24
FALSE,0,1.899101697,-1.757175958,24
FALSE,0,2.108052963,-1.877461673,24
FALSE,0,2.467913477,-2.068618128,24
FALSE,0,2.903873527,-2.276569277,24
FALSE,0,6.045881458,-3.28520068,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.34963598,1.756173574,1
TRUE,20,-1.309909068,1.681189578,2
TRUE,14,-1.280481727,1.626569313,3
TRUE,16,-1.170129196,1.428448513,4
TRUE,11,-1.105389044,1.316912645,5
TRUE,12,-1.089204006,1.289547317,6
TRUE,7,-1.012692918,1.162892458,7
TRUE,8,-0.992093778,1.129537551,8
TRUE,7,-0.984736943,1.117699833,9
TRUE,9,-0.962666437,1.082420086,10
TRUE,4,-0.896454918,0.978637306,11
TRUE,5,-0.878798513,0.951470769,12
TRUE,10,-0.787573754,0.814395169,13
TRUE,0,-0.662507552,0.634976843,14
TRUE,2,-0.658093451,0.628815894,15
TRUE,0,-0.60806697,0.559778493,16
TRUE,3,-0.566868692,0.503988465,17
TRUE,0,-0.521256312,0.443311057,18
TRUE,0,-0.475643932,0.383748647,19
TRUE,1,-0.449159325,0.349663622,20
TRUE,0,-0.435917021,0.332756408,21
TRUE,0,-0.378533705,0.260514109,22
TRUE,0,-0.3608773,0.238614112,23
TRUE,0,-0.35057773,0.225909286,24
FALSE,0,-0.284366212,0.145447461,24
FALSE,0,-0.278480743,0.138395201,24
FALSE,0,-0.275538009,0.134875098,24
FALSE,0,-0.253467503,0.108601652,24
FALSE,0,-0.243167933,0.09641708,24
FALSE,0,-0.185784617,0.029406082,24
FALSE,0,-0.176956415,0.019226393,24
FALSE,0,-0.076903453,-0.093801196,24
FALSE,0,-0.026876972,-0.14874815,24
FALSE,0,-0.020991504,-0.155145801,24
FALSE,0,0.024620876,-0.204260343,24
FALSE,0,0.202656293,-0.388367271,24
FALSE,0,0.245325938,-0.430779152,24
FALSE,0,0.254154141,-0.439474665,24
FALSE,0,0.255625508,-0.440921296,24
FALSE,0,0.257096875,-0.44236718,24
FALSE,0,0.479273304,-0.65244664,24
FALSE,0,0.542542089,-0.709416228,24
FALSE,0,0.672022392,-0.822328418,24
FALSE,0,0.727934342,-0.869620438,24
FALSE,0,0.767661253,-0.902704969,24
FALSE,0,0.817687734,-0.943769422,24
FALSE,0,0.855943278,-0.974731329,24
FALSE,0,0.997194518,-1.085864298,24
FALSE,0,1.184058137,-1.22560155,24
FALSE,0,1.250269656,-1.273241807,24
FALSE,0,1.26351196,-1.282656927,24
FALSE,0,1.388578162,-1.369776486,24
FALSE,0,1.930041248,-1.712842144,24
FALSE,0,2.143389475,-1.834562884,24
FALSE,0,2.166931349,-1.847575872,24
FALSE,0,2.168402716,-1.84838651,24
FALSE,0,2.567143195,-2.057089294,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.452631675,1.957534862,1
TRUE,18,-1.336393676,1.731017595,2
TRUE,16,-1.264296689,1.596856313,3
TRUE,14,-1.030349323,1.191730405,4
TRUE,10,-1.020049753,1.17488027,5
TRUE,8,-0.943538665,1.052124449,6
TRUE,7,-0.936181829,1.040540801,7
TRUE,11,-0.865556209,0.93123349,8
TRUE,6,-0.862613475,0.926752218,9
TRUE,5,-0.84495707,0.899985121,10
TRUE,12,-0.812586994,0.851442628,11
TRUE,4,-0.747846843,0.756366928,12
TRUE,9,-0.740490007,0.745728619,13
TRUE,2,-0.699291729,0.686764256,14
TRUE,3,-0.600710134,0.54974632,15
TRUE,1,-0.574225527,0.513881681,16
FALSE,0,-0.559511856,0.494125074,17
FALSE,0,-0.347634996,0.222288776,18
FALSE,0,-0.299079882,0.163148756,19
FALSE,0,-0.287308946,0.148979633,20
FALSE,0,-0.237282465,0.089476128,21
FALSE,0,-0.116630364,-0.049431169,22
FALSE,0,-0.098973959,-0.069232669,23
FALSE,0,-0.081317554,-0.088903681,24
FALSE,0,-0.023934238,-0.151948714,24
FALSE,0,0.059933686,-0.241725027,24
FALSE,0,0.070233255,-0.252561775,24
FALSE,0,0.086418293,-0.269509339,24
FALSE,0,0.173228951,-0.358742015,24
FALSE,0,0.254154141,-0.439474665,24
FALSE,0,0.305651989,-0.489665921,24
FALSE,0,0.455731431,-0.63093653,24
FALSE,0,0.505757912,-0.676441911,24
FALSE,0,0.594039937,-0.754904865,24
FALSE,0,0.626410013,-0.78310243,24
FALSE,0,0.708806569,-0.853538376,24
FALSE,0,0.747062114,-0.885603062,24
FALSE,0,1.013379556,-1.098287628,24
FALSE,0,1.42977644,-1.397780135,24
FALSE,0,1.719635755,-1.585695492,24
FALSE,0,1.743177629,-1.60029177,24
FALSE,0,3.482333521,-2.465563542,24
FALSE,0,3.517646331,-2.479652194,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.580640612,2.22277772,1
TRUE,18,-1.510014992,2.074300069,2
TRUE,16,-1.343750511,1.744973059,3
TRUE,14,-1.312851803,1.686694444,4
TRUE,10,-1.189256968,1.462052471,5
TRUE,11,-1.090675373,1.292026659,6
TRUE,12,-1.084789905,1.282119346,7
TRUE,7,-0.850842539,0.908884601,8
TRUE,8,-0.756675045,0.769177016,9
TRUE,9,-0.755203678,0.767038648,10
TRUE,6,-0.743432741,0.749979943,11
TRUE,4,-0.730190438,0.73089082,12
TRUE,3,-0.725776336,0.72455161,13
TRUE,2,-0.67869259,0.657664723,14
TRUE,0,-0.661036185,0.632921929,15
TRUE,5,-0.63308021,0.594117574,16
TRUE,1,-0.578639628,0.519831984,17
TRUE,0,-0.57275416,0.511900645,18
TRUE,0,-0.510956742,0.429765126,19
TRUE,0,-0.510956742,0.429765126,19
TRUE,0,-0.500657173,0.416275686,21
TRUE,0,-0.474172565,0.381845496,22
TRUE,0,-0.38589054,0.269684267,23
TRUE,0,-0.324093123,0.193474632,24
FALSE,0,-0.247582034,0.101633121,24
FALSE,0,-0.128401301,-0.036157033,24
FALSE,0,-0.126929934,-0.037819517,24
FALSE,0,-0.065132516,-0.106821911,24
FALSE,0,-0.020991504,-0.155145801,24
FALSE,0,-0.015106035,-0.16152957,24
FALSE,0,0.137916141,-0.322779095,24
FALSE,0,0.148215711,-0.33331523,24
FALSE,0,0.208541761,-0.39425528,24
FALSE,0,0.218841331,-0.404529827,24
FALSE,0,0.270339179,-0.455346608,24
FALSE,0,0.336550697,-0.519351122,24
FALSE,0,0.45131733,-0.626884246,24
FALSE,0,0.647009152,-0.800890188,24
FALSE,0,0.655837354,-0.808476712,24
FALSE,0,0.695564266,-0.842345901,24
FALSE,0,0.717634772,-0.860973281,24
FALSE,0,0.826515936,-0.95094803,24
FALSE,0,0.861828746,-0.979461335,24
FALSE,0,0.926568898,-1.03091422,24
FALSE,0,1.038392796,-1.117365223,24
FALSE,0,1.082533809,-1.150674628,24
FALSE,0,1.46508925,-1.421517299,24
FALSE,0,1.632825098,-1.531031945,24
FALSE,0,1.963882691,-1.732617677,24
FALSE,0,3.061522535,-2.288666191,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.521970938,2.218600049,1
TRUE,14,-1.289740156,1.733714142,2
TRUE,12,-1.267120275,1.689486773,3
TRUE,16,-1.258072322,1.671935228,4
TRUE,18,-1.22791248,1.613996611,5
TRUE,10,-1.036397485,1.265319248,6
TRUE,8,-1.013777603,1.226205469,7
TRUE,9,-0.971553825,1.154292744,8
TRUE,11,-0.944409967,1.108803323,9
TRUE,7,-0.890122252,1.01951333,10
TRUE,5,-0.873534339,0.992669421,11
TRUE,6,-0.835834537,0.932406317,12
TRUE,4,-0.679003359,0.692318428,13
TRUE,3,-0.639795565,0.63483397,14
TRUE,2,-0.612651707,0.595603175,15
TRUE,0,-0.522172182,0.468068877,16
TRUE,0,-0.52066419,0.465984415,17
TRUE,1,-0.458836514,0.38164493,18
TRUE,0,-0.428676672,0.341284313,19
TRUE,0,-0.397008838,0.299442602,20
TRUE,0,-0.277877463,0.146786318,21
TRUE,0,-0.271845495,0.13925018,22
TRUE,0,-0.06675857,-0.106595874,23
TRUE,0,-0.003422903,-0.178654378,24
FALSE,0,0.008641034,-0.19218401,24
FALSE,0,0.056896781,-0.245690509,24
FALSE,0,0.206187998,-0.405262219,24
FALSE,0,0.222775911,-0.422457634,24
FALSE,0,0.271031658,-0.471895996,24
FALSE,0,0.314763428,-0.515962451,24
FALSE,0,0.334367326,-0.535493412,24
FALSE,0,0.370559136,-0.57119433,24
FALSE,0,0.485166535,-0.681288512,24
FALSE,0,0.521358345,-0.715150894,24
FALSE,0,0.610329878,-0.796626105,24
FALSE,0,0.767161056,-0.934402703,24
FALSE,0,0.768669048,-0.935692781,24
FALSE,0,2.196737558,-1.92370488,24
FALSE,0,2.646119201,-2.160937572,24
FALSE,0,2.77580652,-2.224477507,24
FALSE,0,2.988433405,-2.324338916,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,0,-1.265612283,1.686556017,1
TRUE,20,-1.074097287,1.331444503,2
TRUE,18,-1.072589295,1.328776724,3
TRUE,14,-0.927822054,1.081283766,4
TRUE,16,-0.909726149,1.05150086,5
TRUE,11,-0.884090284,1.009728451,6
TRUE,12,-0.876550323,0.997535078,7
TRUE,10,-0.772498869,0.833435215,8
TRUE,9,-0.727259106,0.764428658,9
TRUE,8,-0.700115249,0.723679547,10
TRUE,7,-0.648843517,0.648013165,11
TRUE,4,-0.620191668,0.606454742,12
TRUE,5,-0.549316039,0.505816588,13
TRUE,6,-0.541776079,0.495287702,14
TRUE,0,-0.247717621,0.109286405,15
TRUE,3,-0.010962863,-0.170166879,16
FALSE,1,0.109676504,-0.303115531,17
FALSE,2,0.182060124,-0.380064154,18
FALSE,0,0.201664022,-0.400554488,19
FALSE,0,0.248411776,-0.448829286,20
FALSE,0,0.313255436,-0.514454396,21
FALSE,0,0.433894804,-0.632582092,22
FALSE,0,0.486674527,-0.682707936,23
FALSE,0,0.655569641,-0.83711694,24
FALSE,0,1.448773481,-1.458552596,24
FALSE,0,1.685528239,-1.616598977,24
FALSE,0,1.828787487,-1.707117631,24
FALSE,0,3.223680171,-2.429002692,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.223388504,1.605380181,1
TRUE,16,-1.200768623,1.562584929,2
TRUE,14,-1.105765121,1.387913463,3
TRUE,18,-1.057509374,1.302203811,4
TRUE,12,-1.024333548,1.244406784,5
TRUE,11,-0.915758118,1.061401033,6
TRUE,6,-0.865994379,0.980534389,7
TRUE,10,-0.746863003,0.794162276,8
TRUE,9,-0.713687177,0.743993504,9
TRUE,0,-0.706147217,0.732693079,10
TRUE,8,-0.65789147,0.661243992,11
TRUE,5,-0.641303557,0.637026929,12
TRUE,7,-0.638287573,0.632642436,13
TRUE,1,-0.490504348,0.424571002,14
TRUE,4,-0.487488364,0.420458347,15
TRUE,3,-0.476932419,0.406104757,16
TRUE,0,-0.458836514,0.38164493,17
TRUE,0,-0.389468878,0.289560209,18
TRUE,0,-0.351769076,0.240602123,19
TRUE,0,-0.327641202,0.209660373,20
TRUE,2,-0.302005337,0.17711362,21
TRUE,0,-0.285417424,0.156232105,22
TRUE,0,-0.283909432,0.154340665,23
TRUE,0,-0.249225613,0.111150716,24
FALSE,0,-0.226605732,0.083302963,24
FALSE,0,-0.194937898,0.044732586,24
FALSE,0,-0.130094238,-0.032763881,24
FALSE,0,-0.125570262,-0.038097804,24
FALSE,0,-0.074298531,-0.097900615,24
FALSE,0,-0.026042784,-0.153118753,24
FALSE,0,0.004117058,-0.187117642,24
FALSE,0,0.008641034,-0.19218401,24
FALSE,0,0.04181686,-0.229074025,24
FALSE,0,0.061420757,-0.250657147,24
FALSE,0,0.064436741,-0.253963566,24
FALSE,0,0.067452726,-0.257266253,24
FALSE,0,0.097612567,-0.290089249,24
FALSE,0,0.108168512,-0.301490438,24
FALSE,0,0.177536148,-0.375314699,24
FALSE,0,0.17904414,-0.376898726,24
FALSE,0,0.17904414,-0.376898726,24
FALSE,0,0.198648037,-0.397411679,24
FALSE,0,0.358495199,-0.559344975,24
FALSE,0,0.515326376,-0.70953655,24
FALSE,0,0.749065151,-0.918871407,24
FALSE,0,0.789780937,-0.953686527,24
FALSE,0,0.810892826,-0.971555471,24
FALSE,0,0.81390881,-0.974098065,24
FALSE,0,0.827480739,-0.985508647,24
FALSE,0,0.927008217,-1.067660768,24
FALSE,0,0.930024201,-1.070109098,24
FALSE,0,1.009947782,-1.134133901,24
FALSE,0,1.362817931,-1.398383851,24
FALSE,0,1.54226899,-1.522277019,24
FALSE,0,1.830295479,-1.708051051,24
FALSE,0,2.457620189,-2.064783676,24
FALSE,0,3.740921458,-2.639925983,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.845703197,2.407331955,1
TRUE,18,-1.578148483,1.862789904,2
TRUE,16,-1.454159713,1.637513046,3
TRUE,14,-1.424793951,1.586381973,4
TRUE,11,-0.933966226,0.838375078,5
TRUE,12,-0.845868942,0.72237118,6
TRUE,10,-0.687853178,0.52589677,7
TRUE,9,-0.161133967,-0.038290874,8
FALSE,0,-0.102402444,-0.093836431,9
FALSE,0,-0.000787587,-0.186919396,10
FALSE,0,0.103157885,-0.278378354,11
FALSE,0,0.747806265,-0.773026323,12
FALSE,0,0.917941232,-0.88590972,13
FALSE,0,1.119772576,-1.011819916,14
FALSE,0,1.170113881,-1.041962508,15
FALSE,0,1.536486713,-1.247567083,16
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.669042506,2.038267939,1
TRUE,16,-1.444371126,1.620378177,2
TRUE,18,-1.25978634,1.313601429,3
TRUE,14,-0.89807474,0.790527595,4
TRUE,0,-0.673403359,0.508629471,5
TRUE,12,-0.576449735,0.395622287,6
TRUE,10,-0.550346836,0.366019489,7
TRUE,9,-0.506065132,0.31656922,8
FALSE,11,-0.33080281,0.129852569,9
FALSE,0,-0.220797736,0.019504488,10
FALSE,0,-0.20681404,0.005832345,11
FALSE,0,-0.168591938,-0.031142873,12
FALSE,0,-0.140158423,-0.058279465,13
FALSE,0,0.051884334,-0.233724961,14
FALSE,0,0.38236568,-0.506889051,15
FALSE,0,0.435503724,-0.547769341,16
FALSE,0,0.447622927,-0.556983319,17
FALSE,0,0.587926009,-0.660796316,18
FALSE,0,0.610299923,-0.676879913,19
FALSE,0,1.014894857,-0.94742984,20
FALSE,0,1.096932539,-0.997982711,21
FALSE,0,1.272660984,-1.101891884,22
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.912824938,2.55826928,1
TRUE,18,-1.241141412,1.284244212,2
TRUE,16,-0.946551552,0.855348403,3
TRUE,14,-0.711159338,0.55398663,4
TRUE,12,-0.49114919,0.300126054,5
TRUE,0,-0.397458427,0.199225804,6
TRUE,9,-0.088884872,-0.106436549,7
TRUE,10,-0.077231792,-0.117244328,8
FALSE,11,0.055147196,-0.236592985,9
FALSE,0,0.110615856,-0.284800239,10
FALSE,0,0.340880715,-0.474419091,11
FALSE,0,0.386094665,-0.509783662,12
FALSE,0,0.815394129,-0.8186473,13
FALSE,0,0.907686522,-0.879286742,14
FALSE,0,1.185495946,-1.051076499,15
FALSE,0,1.199945765,-1.05959761,16
FALSE,0,1.291305912,-1.112581645,17
FALSE,0,1.732724579,-1.348630991,18
FALSE,0,1.79425284,-1.379134408,19
FALSE,0,2.231010275,-1.580952967,20
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.25215844,1.423808211,1
TRUE,16,-1.175509899,1.288421668,2
TRUE,20,-1.129782076,1.210567448,3
TRUE,12,-0.918563085,0.87661684,4
TRUE,14,-0.809251813,0.718720293,5
TRUE,11,-0.301019725,0.092069244,6
TRUE,10,0.005138936,-0.217476696,7
TRUE,9,0.444126035,-0.594687597,8
FALSE,0,1.492381936,-1.272592211,9
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.438989259,1.782040372,1
TRUE,18,-1.33577503,1.578937853,2
TRUE,16,-0.967339429,0.950208456,3
TRUE,12,-0.778331095,0.675730578,4
TRUE,14,-0.700811548,0.571014277,5
TRUE,11,-0.587580748,0.425478672,6
TRUE,10,-0.183869398,-0.031541024,7
TRUE,0,0.039979182,-0.250067797,8
FALSE,9,0.066109367,-0.27418611,9
FALSE,0,0.07220641,-0.279774217,10
FALSE,0,0.252504683,-0.438567626,11
FALSE,0,0.357025421,-0.52524503,12
FALSE,0,0.365735482,-0.532300722,13
FALSE,0,0.366606488,-0.533004908,14
FALSE,0,0.948003093,-0.952989145,15
FALSE,0,1.133527403,-1.068824406,16
FALSE,0,1.16575463,-1.088175317,17
FALSE,0,1.181868244,-1.097768733,18
FALSE,0,1.498914482,-1.276076368,19
FALSE,0,1.698810393,-1.379152162,20
FALSE,0,1.921352465,-1.486378805,21
TRUE,20,-1.390212915,1.68438962,1
TRUE,18,-1.292224723,1.497138021,2
TRUE,16,-1.2181892,1.36303162,3
TRUE,12,-1.204688605,1.339222751,4
TRUE,14,-1.129782076,1.210567448,5
TRUE,11,-0.583225718,0.420048368,6
TRUE,10,-0.441251715,0.249372604,7
TRUE,9,-0.304939253,0.096323712,8
FALSE,0,0.114450208,-0.3180879,9
FALSE,0,0.339605298,-0.511057759,10
FALSE,0,0.827368741,-0.873356089,11
FALSE,0,0.962810197,-0.962522112,12
FALSE,0,1.197981858,-1.107308073,13
FALSE,0,1.244145184,-1.134341691,14
FALSE,0,1.447089616,-1.248225561,15
FALSE,0,,,
TRUE,20,-1.591947915,1.803087132,1
TRUE,18,-1.301525555,1.387733928,2
TRUE,16,-0.795819178,0.741378823,3
TRUE,14,-0.607551195,0.52250186,4
TRUE,12,-0.40999645,0.304081715,5
TRUE,12,-0.144901621,0.027647631,6
TRUE,10,1.164531752,-1.110262633,7
TRUE,9,1.910849677,-1.628045243,8
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.252558994,1.321083474,1
TRUE,18,-1.143650609,1.176121141,2
TRUE,16,-0.895440802,0.861709699,3
TRUE,14,-0.483446291,0.383997268,4
TRUE,11,-0.026706475,-0.089882358,5
TRUE,12,0.002842312,-0.118741023,6
TRUE,10,0.007907818,-0.123667571,7
TRUE,9,0.28397791,-0.383354788,8
FALSE,0,1.05815612,-1.029725126,9
FALSE,0,1.293702162,-1.205653156,10
FALSE,0,1.323250949,-1.227114024,11
FALSE,0,1.430470831,-1.30389,12
FALSE,0,,,
TRUE,18,-1.481351028,1.640733811,1
TRUE,20,-1.456023496,1.604293771,2
TRUE,16,-0.759516383,0.698321509,3
TRUE,14,-0.196400935,0.079931564,4
TRUE,12,0.266248638,-0.367181499,5
TRUE,0,0.535564722,-0.605853458,6
TRUE,9,0.734807969,-0.773252582,7
TRUE,11,0.779553275,-0.809834472,8
FALSE,10,0.796438296,-0.823545269,9
FALSE,0,0.958534496,-0.952620124,10
FALSE,0,,,
TRUE,20,-1.160366714,1.311405829,1
TRUE,18,-1.003058794,1.033047816,2
TRUE,16,-0.846549391,0.783238014,3
TRUE,14,-0.032061682,-0.202573302,4
TRUE,12,0.039006363,-0.269958784,5
TRUE,11,0.678219511,-0.784990053,6
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.369578263,1.732240375,1
TRUE,18,-1.3643879,1.721006497,2
TRUE,16,-1.250199918,1.484401245,3
TRUE,14,-1.207878497,1.401538458,4
TRUE,12,-0.727570304,0.609081035,5
TRUE,0,-0.199351069,-0.034132173,6
TRUE,9,0.004270858,-0.237318381,7
TRUE,10,0.009061962,-0.241853723,8
FALSE,11,0.019043429,-0.251268045,9
FALSE,0,0.254206792,-0.460435081,10
FALSE,0,0.649472886,-0.764837264,11
FALSE,0,0.730522399,-0.8210352,12
FALSE,0,1.057914517,-1.029887516,13
FALSE,0,1.234786113,-1.131951363,14
FALSE,0,1.387702188,-1.214839447,15
FALSE,0,,,
TRUE,20,-1.173542251,1.336102168,1
TRUE,18,-1.086903117,1.177732131,2
TRUE,16,-0.857329376,0.799658774,3
TRUE,14,-0.60459863,0.441722504,4
TRUE,12,-0.444495899,0.240940314,5
TRUE,11,0.017047136,-0.249388878,6
TRUE,9,0.316091888,-0.511733592,7
TRUE,10,0.364801447,-0.551098871,8
FALSE,0,1.284294189,-1.159307476,9
FALSE,0,1.288686035,-1.161709725,10
FALSE,0,1.697526924,-1.369257295,11
FALSE,0,2.295217169,-1.624538991,12
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.210650182,1.686859528,1
TRUE,18,-0.722180218,0.725059045,2
TRUE,16,-0.691893528,0.67538086,3
TRUE,14,-0.502019273,0.384734026,4
TRUE,12,-0.422419637,0.272612341,5
TRUE,10,-0.127706836,-0.100186744,6
TRUE,11,-0.080723636,-0.154156919,7
TRUE,0,0.065273745,-0.313490554,8
FALSE,0,0.344454909,-0.586908823,9
FALSE,0,1.063569673,-1.146591169,11
FALSE,0,3.483010329,-2.218035434,12
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.301510255,1.907263105,1
TRUE,14,-1.059216728,1.352006021,2
TRUE,16,-0.994372146,1.21967721,3
TRUE,12,-0.968356655,1.168291332,4
TRUE,18,-0.957484509,1.147095414,5
TRUE,11,-0.8425504,0.932559226,6
TRUE,10,-0.494253455,0.373557555,7
TRUE,9,0.077310764,-0.326091536,8
FALSE,0,0.162734764,-0.413317916,9
FALSE,0,0.210494546,-0.460465477,10
FALSE,0,0.513749746,-0.73546774,11
FALSE,0,1.15171171,-1.204005646,12
FALSE,0,,,
TRUE,20,-1.088726837,1.414324052,1
TRUE,18,-0.927586109,1.08963427,2
TRUE,16,-0.858858619,0.961979041,3
TRUE,12,-0.399122182,0.240789416,4
TRUE,10,-0.128483418,-0.099283067,5
TRUE,11,-0.104021091,-0.1275664,6
TRUE,14,-0.075287564,-0.160313497,7
TRUE,9,-0.0182088,-0.223888689,8
FALSE,0,0.111480364,-0.361439396,9
FALSE,0,0.363481164,-0.604207397,10
FALSE,0,0.718767346,-0.900468099,11
FALSE,0,0.970768146,-1.083848377,12
FALSE,0,1.142004437,-1.197782842,13
FALSE,0,1.62154371,-1.478544549,14
FALSE,0,1.975276728,-1.655762173,15
FALSE,0,,,
TRUE,20,-1.378650051,1.494850741,1
TRUE,18,-0.978406367,0.885306346,2
TRUE,16,-0.671464522,0.494858725,3
TRUE,11,-0.055990459,-0.140929436,4
TRUE,14,0.117360117,-0.292204839,5
TRUE,12,0.382952284,-0.504950326,6
TRUE,9,0.411048861,-0.526226717,7
TRUE,10,0.740255918,-0.759907548,8
FALSE,0,0.994185354,-0.922514326,9
FALSE,0,1.022812055,-0.939980659,10
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.841978502,2.395622192,1
TRUE,18,-1.256191388,1.294383812,2
TRUE,16,-0.817248645,0.673098106,3
TRUE,14,-0.778549587,0.624573227,4
TRUE,12,-0.600958018,0.412928653,5
TRUE,11,-0.118545101,-0.083683286,6
TRUE,10,0.211722205,-0.370291505,7
TRUE,9,0.442856306,-0.550046357,8
FALSE,0,0.673460283,-0.71470088,9
FALSE,0,0.836738501,-0.823368185,10
FALSE,0,2.157807722,-1.519347035,11
FALSE,0,,,
TRUE,20,-1.652724203,1.997236722,1
TRUE,18,-1.582747824,1.861226391,2
TRUE,16,-0.962502644,0.863604643,3
TRUE,0,-0.926984331,0.8157548,4
TRUE,14,-0.596186901,0.407480055,5
TRUE,12,0.125842103,-0.299342287,6
